accountsPayable,capitalSurplus,commonStock,currency,currentAssets,currentCash,currentLongTermDebt,filingType,fiscalDate,fiscalQuarter,fiscalYear,goodwill,intangibleAssets,inventory,longTermDebt,longTermInvestments,minorityInterest,netTangibleAssets,otherAssets,otherCurrentAssets,otherCurrentLiabilities,otherLiabilities,propertyPlantEquipment,receivables,reportDate,retainedEarnings,shareholderEquity,shortTermInvestments,symbol,totalAssets,totalCurrentLiabilities,totalLiabilities,treasuryStock,id,key,subkey,date,updated
63846000000,,16935119000,USD,154106000000,76826000000,12762000000,10-Q,2020-12-26,1,2021,0,0,4973000000,99281000000,199948000000,0,66224000000,43270000000,13687000000,55899000000,56042000000,37933000000,58620000000,2021-01-28,14301000000,66224000000,13687000000,AAPL,354054000000,132507000000,287830000000,0,BALANCE_SHEET,AAPL,quarterly,1608940800000,1612292383000
42296000000,,17057620000,USD,143713000000,90943000000,13769000000,10-K,2020-09-26,4,2020,0,0,4061000000,98667000000,180175000000,0,65339000000,42522000000,11264000000,49327000000,54490000000,36766000000,37445000000,2020-10-30,14966000000,65339000000,11264000000,AAPL,323888000000,105392000000,258549000000,0,BALANCE_SHEET,AAPL,quarterly,1601078400000,1612292383000
35325000000,,17250292000,USD,140065000000,93025000000,18675000000,10-Q,2020-06-27,3,2020,0,0,3978000000,94048000000,177279000000,0,72282000000,41000000000,10987000000,41318000000,55696000000,35687000000,32075000000,2020-07-31,24136000000,72282000000,10987000000,AAPL,317344000000,95318000000,245062000000,0,BALANCE_SHEET,AAPL,quarterly,1593216000000,1612292383000
32421000000,,17440404000,USD,143753000000,94051000000,20421000000,10-Q,2020-03-28,2,2020,0,0,3334000000,89086000000,176647000000,0,78425000000,40167000000,14614000000,43252000000,56795000000,35889000000,30677000000,2020-05-01,33182000000,78425000000,14614000000,AAPL,320400000000,96094000000,241975000000,0,BALANCE_SHEET,AAPL,quarterly,1585353600000,1612292383000
45111000000,,17660160000,USD,163231000000,107162000000,15214000000,10-Q,2019-12-28,1,2020,0,0,4097000000,93078000000,177387000000,0,89531000000,40457000000,12026000000,41836000000,55848000000,37031000000,39946000000,2020-01-29,43977000000,89531000000,12026000000,AAPL,340618000000,102161000000,251087000000,0,BALANCE_SHEET,AAPL,quarterly,1577491200000,1612292383000
46236000000,,17963248000,USD,162819000000,100557000000,16240000000,10-K,2019-09-28,4,2019,0,0,4106000000,91807000000,175697000000,0,90488000000,32978000000,12352000000,43242000000,50503000000,37378000000,45804000000,2019-10-31,45898000000,90488000000,12352000000,AAPL,338516000000,105718000000,248028000000,0,BALANCE_SHEET,AAPL,quarterly,1569628800000,1612292383000
29115000000,,18282532000,USD,134973000000,94614000000,23482000000,10-Q,2019-06-29,3,2019,0,0,3355000000,84936000000,187266000000,0,96456000000,33634000000,10530000000,37107000000,51143000000,37636000000,26474000000,2019-07-31,53724000000,96456000000,10530000000,AAPL,322239000000,89704000000,225783000000,0,BALANCE_SHEET,AAPL,quarterly,1561766400000,1612292383000
30443000000,,18696284000,USD,123346000000,80092000000,22429000000,10-Q,2019-03-30,2,2019,0,0,4884000000,90201000000,218652000000,0,105860000000,34587000000,12092000000,40900000000,52165000000,38746000000,26278000000,2019-05-01,64558000000,105860000000,12092000000,AAPL,341998000000,93772000000,236138000000,0,BALANCE_SHEET,AAPL,quarterly,1553904000000,1612292383000
44293000000,,18943280000,USD,140828000000,86427000000,21741000000,10-Q,2018-12-29,1,2019,0,0,4988000000,92989000000,232891000000,0,117892000000,34686000000,12432000000,42249000000,54555000000,39597000000,36981000000,2019-01-30,80510000000,117892000000,12432000000,AAPL,373719000000,108283000000,255827000000,0,BALANCE_SHEET,AAPL,quarterly,1546041600000,1612292383000
55888000000,,19206348000,USD,131339000000,66301000000,20748000000,10-K,2018-09-29,4,2018,0,0,3956000000,93735000000,234386000000,0,107147000000,1983000000,12087000000,40230000000,47551000000,41304000000,48995000000,2018-11-05,70400000000,107147000000,12087000000,AAPL,365725000000,116866000000,258578000000,0,BALANCE_SHEET,AAPL,quarterly,1538179200000,1612292383000
38489000000,,19528668000,USD,115761000000,70970000000,17472000000,10-Q,2018-06-30,3,2018,0,0,5936000000,97128000000,233436000000,0,114949000000,22546000000,12488000000,32587000000,48174000000,38117000000,26367000000,2018-08-01,79436000000,114949000000,12488000000,AAPL,349197000000,88548000000,234248000000,0,BALANCE_SHEET,AAPL,quarterly,1530316800000,1612292384000
34311000000,,20099508000,USD,130053000000,87940000000,20478000000,10-Q,2018-03-31,2,2018,0,0,7662000000,101362000000,237449000000,0,126878000000,23086000000,12043000000,34531000000,49394000000,35077000000,22408000000,2018-05-02,91898000000,126878000000,12043000000,AAPL,367502000000,89320000000,240624000000,0,BALANCE_SHEET,AAPL,quarterly,1522454400000,1612292384000
62985000000,,20451508000,USD,143810000000,77153000000,18478000000,10-Q,2017-12-30,1,2018,5889000000,2149000000,4421000000,103922000000,262984000000,0,132161000000,13323000000,11337000000,34325000000,46337000000,33679000000,50899000000,2018-02-02,104593000000,140199000000,11337000000,AAPL,406794000000,115788000000,266595000000,0,BALANCE_SHEET,AAPL,quarterly,1514592000000,1612292384000
49049000000,,20597712000,USD,128645000000,74181000000,18473000000,10-K,2017-09-30,4,2017,5717000000,2298000000,4855000000,97207000000,246674000000,0,126032000000,10162000000,13936000000,33292000000,11747000000,33783000000,35673000000,2017-11-03,98330000000,134047000000,13936000000,AAPL,375319000000,100814000000,241272000000,0,BALANCE_SHEET,AAPL,quarterly,1506729600000,1612292384000
31915000000,,20780352000,USD,112875000000,76759000000,18475000000,10-Q,2017-07-01,3,2017,5661000000,2444000000,3146000000,89864000000,232298000000,0,124320000000,10150000000,10338000000,30912000000,11391000000,29286000000,22632000000,2017-08-02,98525000000,132425000000,10338000000,AAPL,345173000000,81302000000,212748000000,0,BALANCE_SHEET,AAPL,quarterly,1498867200000,1612292384000
28573000000,,20903164000,USD,101990000000,67101000000,13991000000,10-Q,2017-04-01,2,2017,5473000000,2617000000,2910000000,84531000000,232542000000,0,125992000000,7549000000,11367000000,30778000000,14351000000,27163000000,20612000000,2017-05-03,100925000000,134082000000,11367000000,AAPL,334532000000,73342000000,200450000000,0,BALANCE_SHEET,AAPL,quarterly,1491004800000,1612292384000
38510000000,,21194644000,USD,103332000000,60452000000,13992000000,10-Q,2016-12-31,1,2017,5423000000,2848000000,2712000000,73557000000,227809000000,0,124119000000,7390000000,12191000000,31628000000,14116000000,26510000000,27977000000,2017-02-01,100001000000,132390000000,12191000000,AAPL,331141000000,84130000000,198751000000,0,BALANCE_SHEET,AAPL,quarterly,1483142400000,1612292384000
37294000000,,21467644000,USD,106869000000,67155000000,11605000000,10-K,2016-09-24,4,2016,5414000000,3206000000,2132000000,75427000000,214817000000,0,119629000000,8757000000,8283000000,30107000000,12985000000,27010000000,29299000000,2016-10-26,96364000000,128249000000,8283000000,AAPL,321686000000,79006000000,193437000000,0,BALANCE_SHEET,AAPL,quarterly,1474675200000,1612292384000
26318000000,,21772232000,USD,93761000000,61756000000,15996000000,10-Q,2016-06-25,3,2016,5261000000,3506000000,1831000000,68939000000,211841000000,0,117774000000,7862000000,11132000000,29172000000,14076000000,25448000000,19042000000,2016-07-27,96542000000,126541000000,11132000000,AAPL,305602000000,71486000000,179061000000,0,BALANCE_SHEET,AAPL,quarterly,1466812800000,1612292384000
25098000000,,22057524000,USD,87592000000,55283000000,10498000000,10-Q,2016-03-26,2,2016,5249000000,3843000000,2281000000,69374000000,217685000000,0,121365000000,7745000000,10204000000,32669000000,14226000000,23203000000,19824000000,2016-04-27,102021000000,130457000000,10204000000,AAPL,305277000000,68265000000,174820000000,0,BALANCE_SHEET,AAPL,quarterly,1458950400000,1612292384000
33312000000,,22235720000,USD,76219000000,38074000000,9759000000,10-Q,2015-12-26,1,2016,5202000000,3924000000,2451000000,53204000000,217065000000,0,119141000000,7974000000,11073000000,33021000000,14104000000,22300000000,24621000000,2016-01-27,101494000000,128267000000,11073000000,AAPL,293284000000,76092000000,165017000000,0,BALANCE_SHEET,AAPL,quarterly,1451088000000,1612292384000
35490000000,,22587668000,USD,89378000000,41601000000,10999000000,10-K,2015-09-26,4,2015,5116000000,3893000000,2349000000,53463000000,201101000000,0,110346000000,5556000000,9539000000,34121000000,12989000000,22471000000,30343000000,2015-10-28,92284000000,119355000000,9539000000,AAPL,290479000000,80610000000,171124000000,0,BALANCE_SHEET,AAPL,quarterly,1443225600000,1612292384000
26474000000,,22919544000,USD,70953000000,34703000000,6999000000,10-Q,2015-06-27,3,2015,5044000000,3779000000,2042000000,47419000000,202198000000,0,116854000000,4081000000,9291000000,31812000000,10231000000,21149000000,19907000000,2015-07-22,98252000000,125677000000,9291000000,AAPL,273151000000,65285000000,147474000000,0,BALANCE_SHEET,AAPL,quarterly,1435363200000,1612292385000
23159000000,,23175196000,USD,67891000000,33096000000,3799000000,10-Q,2015-03-28,2,2015,4711000000,4061000000,2396000000,40072000000,193303000000,0,120234000000,3937000000,9094000000,31771000000,9562000000,20151000000,18164000000,2015-04-28,100920000000,129006000000,9094000000,AAPL,261194000000,58729000000,132188000000,0,BALANCE_SHEET,AAPL,quarterly,1427500800000,1612292385000
1331000000,,2853000000,USD,75670000000,61954000000,0,10-K,2020-12-31,4,2020,19050000000,623000000,0,0,83646000000,0,108617000000,2758000000,2381000000,13650000000,6414000000,45633000000,11335000000,2021-01-28,77345000000,128290000000,2381000000,FB,159316000000,14981000000,31026000000,0,BALANCE_SHEET,FB,quarterly,1609372800000,1612292680000
1906000000,,2850000000,USD,65799000000,55620000000,0,10-Q,2020-09-30,3,2020,19031000000,744000000,0,0,80638000000,0,97956000000,2969000000,2155000000,10038000000,7121000000,42291000000,8024000000,2020-10-30,68513000000,117731000000,2155000000,FB,146437000000,11944000000,28706000000,0,BALANCE_SHEET,FB,quarterly,1601424000000,1612292680000
1649000000,,2850000000,USD,68130000000,58240000000,0,10-Q,2020-06-30,2,2020,19029000000,859000000,0,0,71561000000,0,90559000000,3238000000,2407000000,9659000000,8303000000,39006000000,7483000000,2020-07-31,62784000000,110447000000,2407000000,FB,139691000000,11308000000,29244000000,0,BALANCE_SHEET,FB,quarterly,1593475200000,1612292680000
1541000000,,2851000000,USD,69349000000,60289000000,0,10-Q,2020-03-31,1,2020,18811000000,838000000,0,0,69022000000,0,85655000000,2887000000,1771000000,13528000000,8489000000,37127000000,7289000000,2020-04-30,59160000000,105304000000,1771000000,FB,138371000000,15069000000,33067000000,0,BALANCE_SHEET,FB,quarterly,1585612800000,1612292680000
1363000000,,2851000000,USD,66225000000,54855000000,277000000,10-K,2019-12-31,4,2019,18715000000,894000000,0,0,67151000000,0,81445000000,2759000000,1852000000,13413000000,6706000000,35323000000,9518000000,2020-01-30,55692000000,101054000000,1852000000,FB,133376000000,15053000000,32322000000,0,BALANCE_SHEET,FB,quarterly,1577750400000,1612292680000
1450000000,,2854000000,USD,62079000000,52269000000,0,10-Q,2019-09-30,3,2019,18338000000,853000000,0,0,62339000000,0,74808000000,2461000000,2137000000,11878000000,8735000000,32284000000,7673000000,2019-10-31,49789000000,93999000000,2137000000,FB,124418000000,13328000000,30419000000,0,BALANCE_SHEET,FB,quarterly,1569801600000,1612292680000
1215000000,,2855000000,USD,57961000000,48596000000,0,10-Q,2019-06-30,2,2019,18334000000,994000000,0,0,59045000000,0,69434000000,2446000000,1852000000,11764000000,8143000000,29999000000,7513000000,2019-07-25,44968000000,88762000000,1852000000,FB,117006000000,12979000000,28244000000,0,BALANCE_SHEET,FB,quarterly,1561852800000,1612292680000
1141000000,,2856000000,USD,53300000000,45243000000,0,10-Q,2019-03-31,1,2019,18333000000,1150000000,0,0,56177000000,0,67033000000,2602000000,1582000000,8767000000,6488000000,27345000000,6475000000,2019-04-25,43764000000,86516000000,1582000000,FB,109477000000,9908000000,22961000000,0,BALANCE_SHEET,FB,quarterly,1553990400000,1612292680000
820000000,,2874000000,USD,50480000000,41114000000,500000000,10-K,2018-12-31,4,2018,18301000000,1294000000,0,0,46854000000,0,64532000000,2576000000,1779000000,5697000000,5517000000,24683000000,7587000000,2019-01-31,41981000000,84127000000,1779000000,FB,97334000000,7017000000,13207000000,0,BALANCE_SHEET,FB,quarterly,1546214400000,1612292680000
1092000000,,2885000000,USD,49147000000,41206000000,0,10-Q,2018-09-30,3,2018,18304000000,1451000000,0,0,43305000000,0,60587000000,2438000000,1883000000,4370000000,6648000000,21112000000,6058000000,2018-10-31,38767000000,80342000000,1883000000,FB,92452000000,5462000000,12110000000,0,BALANCE_SHEET,FB,quarterly,1538265600000,1612292680000
859000000,,2895000000,USD,49833000000,42309000000,0,10-Q,2018-06-30,2,2018,18263000000,1573000000,0,0,40458000000,0,59546000000,2265000000,1934000000,3811000000,6239000000,18357000000,5590000000,2018-07-26,38237000000,79382000000,1934000000,FB,90291000000,4670000000,10909000000,0,BALANCE_SHEET,FB,quarterly,1530316800000,1612292680000
989000000,,2906000000,USD,50412000000,43956000000,0,10-Q,2018-03-31,1,2018,18268000000,1735000000,0,0,38533000000,0,57617000000,2319000000,1341000000,4097000000,6239000000,16211000000,5115000000,2018-04-26,36780000000,77620000000,1341000000,FB,88945000000,5086000000,11325000000,0,BALANCE_SHEET,FB,quarterly,1522454400000,1612292680000
380000000,,2909000000,USD,48563000000,41711000000,0,10-K,2017-12-31,4,2017,18221000000,1884000000,0,0,35961000000,0,54242000000,2135000000,1020000000,3380000000,6417000000,13721000000,5832000000,2018-02-01,33990000000,74347000000,1020000000,FB,84524000000,3760000000,10177000000,0,BALANCE_SHEET,FB,quarterly,1514678400000,1612292681000
697000000,,2904000000,USD,44203000000,38289000000,0,10-Q,2017-09-30,3,2017,18213000000,2050000000,0,0,34795000000,0,50945000000,2374000000,1490000000,2608000000,4485000000,12158000000,4424000000,2017-11-02,31209000000,71208000000,1490000000,FB,78998000000,3305000000,7790000000,0,BALANCE_SHEET,FB,quarterly,1506729600000,1612292681000
601000000,,2900000000,USD,40804000000,35452000000,0,10-Q,2017-06-30,2,2017,18129000000,2186000000,0,0,33039000000,0,46166000000,2096000000,1455000000,2714000000,4047000000,10628000000,3897000000,2017-07-27,27560000000,66481000000,1455000000,FB,73843000000,3315000000,7362000000,0,BALANCE_SHEET,FB,quarterly,1498780800000,1612292681000
448000000,,2891000000,USD,36930000000,32306000000,0,10-Q,2017-03-31,1,2017,18126000000,2360000000,0,0,31784000000,0,41702000000,1836000000,1209000000,2480000000,3598000000,9462000000,3415000000,2017-05-04,24175000000,62188000000,1209000000,FB,68714000000,2928000000,6526000000,0,BALANCE_SHEET,FB,quarterly,1490918400000,1612292681000
302000000,,2882000000,USD,34401000000,29449000000,0,10-K,2016-12-31,4,2016,18122000000,2535000000,0,0,30560000000,0,38537000000,1312000000,959000000,2573000000,2892000000,8591000000,3993000000,2017-02-03,21670000000,59194000000,959000000,FB,64961000000,2875000000,5767000000,0,BALANCE_SHEET,FB,quarterly,1483142400000,1612292681000
499000000,,2871000000,USD,30328000000,26140000000,0,10-Q,2016-09-30,3,2016,18085000000,2702000000,0,0,29346000000,0,33328000000,660000000,1118000000,2096000000,2964000000,7899000000,3070000000,2016-11-03,15731000000,54115000000,1118000000,FB,59674000000,2595000000,5559000000,0,BALANCE_SHEET,FB,quarterly,1475193600000,1612292681000
362000000,,2856000000,USD,27010000000,23293000000,0,10-Q,2016-06-30,2,2016,18043000000,2879000000,0,0,28729000000,0,29461000000,703000000,916000000,1849000000,3145000000,7104000000,2801000000,2016-07-28,13352000000,50383000000,916000000,FB,55739000000,2211000000,5356000000,0,BALANCE_SHEET,FB,quarterly,1467244800000,1612292681000
365000000,,2843000000,USD,23812000000,20621000000,0,10-Q,2016-03-31,1,2016,18029000000,3067000000,0,0,28263000000,0,26054000000,700000000,843000000,1444000000,3116000000,6467000000,2348000000,2016-04-28,11297000000,47150000000,843000000,FB,52075000000,1809000000,4925000000,0,BALANCE_SHEET,FB,quarterly,1459382400000,1612292681000
196000000,,2824000000,USD,21652000000,18434000000,7000000,10-K,2015-12-31,4,2015,18026000000,3246000000,0,107000000,27755000000,0,22946000000,796000000,659000000,1722000000,3157000000,5687000000,2559000000,2016-01-28,9787000000,44218000000,659000000,FB,49407000000,1925000000,5189000000,0,BALANCE_SHEET,FB,quarterly,1451520000000,1612292681000
390000000,,2808000000,USD,19139000000,15834000000,17000000,10-Q,2015-09-30,3,2015,18024000000,3437000000,0,109000000,27330000000,0,19959000000,534000000,1295000000,1385000000,3148000000,5335000000,2010000000,2015-11-05,8226000000,41420000000,1295000000,FB,46469000000,1792000000,5049000000,0,BALANCE_SHEET,FB,quarterly,1443571200000,1612292681000
321000000,,2796000000,USD,16951000000,14125000000,39000000,10-Q,2015-06-30,2,2015,18025000000,3605000000,0,110000000,27179000000,0,17822000000,594000000,1011000000,1521000000,2687000000,4955000000,1815000000,2015-07-31,7330000000,39452000000,1011000000,FB,44130000000,1881000000,4678000000,0,BALANCE_SHEET,FB,quarterly,1435622400000,1612292681000
318000000,,2784000000,USD,15004000000,12413000000,73000000,10-Q,2015-03-31,1,2015,18005000000,3774000000,0,113000000,27003000000,0,15722000000,605000000,1083000000,1355000000,2647000000,4619000000,1508000000,2015-04-23,6611000000,37501000000,1083000000,FB,42007000000,1746000000,4506000000,0,BALANCE_SHEET,FB,quarterly,1427760000000,1612292681000
254000000,,479000000,USD,7384000000,4963000000,0,10-Q,2021-03-05,1,2021,11845000000,1729000000,0,4119000000,17601000000,0,-28000000,758000000,901000000,5552000000,939000000,1530000000,1520000000,2021-03-31,20521000000,13546000000,901000000,ADBE,24985000000,5806000000,11439000000,-14451000000,BALANCE_SHEET,ADBE,quarterly,1614902400000,1617361393000
306000000,,481000000,USD,8146000000,5992000000,0,10-K,2020-11-27,4,2020,10742000000,1359000000,0,4117000000,16138000000,0,1163000000,663000000,756000000,5206000000,882000000,1517000000,1398000000,2021-01-15,19611000000,13264000000,756000000,ADBE,24284000000,5512000000,11020000000,-13546000000,BALANCE_SHEET,ADBE,quarterly,1606435200000,1611842428000
229000000,,480000000,USD,7387000000,5264000000,0,10-Q,2020-08-28,3,2020,10739000000,1445000000,0,4116000000,15027000000,0,-471000000,650000000,805000000,4901000000,859000000,1467000000,1318000000,2020-09-23,17383000000,11713000000,805000000,ADBE,22414000000,5130000000,10701000000,-12712000000,BALANCE_SHEET,ADBE,quarterly,1598572800000,1611842428000
289000000,,481000000,USD,6649000000,4351000000,0,10-Q,2020-05-29,2,2020,10695000000,1535000000,0,4114000000,14954000000,0,-1349000000,617000000,932000000,4875000000,839000000,1387000000,1366000000,2020-06-24,16428000000,10881000000,932000000,ADBE,21603000000,5164000000,10722000000,-12244000000,BALANCE_SHEET,ADBE,quarterly,1590710400000,1611842429000
265000000,,482000000,USD,6455000000,4171000000,0,10-Q,2020-02-28,1,2020,10691000000,1626000000,0,4113000000,14759000000,0,-1852000000,598000000,895000000,4963000000,846000000,1340000000,1389000000,2020-03-25,15390000000,10465000000,895000000,ADBE,21214000000,5228000000,10749000000,-11401000000,BALANCE_SHEET,ADBE,quarterly,1582848000000,1611842429000
209499000,,483725000,USD,6494925000,4176976000,3149551000,10-K,2019-11-29,4,2019,10691199000,1720565000,0,988924000,14267475000,0,-1881609000,562696000,783140000,4831888000,911885000,1293015000,1534809000,2020-01-21,14828562000,10530155000,783140000,ADBE,20762400000,8190938000,10232245000,-10615234000,BALANCE_SHEET,ADBE,quarterly,1574985600000,1611842429000
186999000,,485848000,USD,5750096000,3650788000,3148587000,10-Q,2019-08-30,3,2019,10688068000,1815625000,0,988429000,14304784000,0,-2260920000,557080000,727611000,4467380000,891311000,1244011000,1371697000,2019-09-26,13976701000,10242773000,727611000,ADBE,20054880000,7802966000,9812107000,-9874652000,BALANCE_SHEET,ADBE,quarterly,1567123200000,1611842429000
169101000,,487535000,USD,5342645000,3478979000,3145668000,10-Q,2019-05-31,2,2019,10697874000,1917149000,0,987938000,14323264000,0,-2683330000,503221000,590998000,4372328000,925295000,1205020000,1272668000,2019-06-26,13183938000,9931693000,590998000,ADBE,19665909000,7687097000,9734216000,-9158742000,BALANCE_SHEET,ADBE,quarterly,1559260800000,1611842429000
145292000,,488056000,USD,5133715000,3226257000,892754000,10-Q,2019-03-01,1,2019,10707715000,2017103000,0,3236833000,14371821000,0,-2853333000,542938000,565115000,4275690000,957822000,1104065000,1342343000,2019-03-27,12579311000,9871485000,565115000,ADBE,19505536000,5313736000,9634051000,-8414895000,BALANCE_SHEET,ADBE,quarterly,1551398400000,1611842429000
186258000,,488256000,USD,4857039000,3228962000,0,10-K,2018-11-30,4,2018,10581048000,2069001000,0,4124800000,13911643000,0,-3287935000,186522000,312499000,4114868000,933940000,1075072000,1315578000,2019-01-25,11815597000,9362114000,312499000,ADBE,18768682000,4301126000,9406568000,-7990751000,BALANCE_SHEET,ADBE,quarterly,1543536000000,1611842429000
